PersonID	FirstName	FamilyName	Title	Sex	YoB	YoD	BuildingType	BuildingName	BuildingDescr	Location	County	Cost	BuiltDate	InternetLink	Ownership
2146633524	William Henry	Irby	The Hon.	M			Monument	Memorial to Mary Irby	Monument of a cherub weeping by an urn by Nollekens, in memory of Mary, wife of William Henry Irby, who d. 1792, in St Mary the Virgin Church, Whiston, Northants.	Whiston	Northamptonshire		1792.0	http://www.british-history.ac.uk/vch/northants/vol4/pp288-292	
2146645297	Edward Hampson	Wynter		M			Monument	Monument to Sir Edward Wynter	Monument to Sir Edward Wynter in Battersea Church (St Mary), restored by his great grandson Edward Hampson Wynter	St Mary, Battersea	Surrey			http://www.british-history.ac.uk/london-environs/vol1/pp26-48	
2146644403	William Henry	Peters		M			Monument	Peters Tower	Late Victorian clock tower	Lympstone	Devon		1885.0	http://www.landmarktrust.org.uk/search-and-book/properties/peters-tower-10451	
-1047169191	John	Fuller		M			Monument	The Observatory		Brightling	Sussex		1818.0		
2146632245	William	Sandbach		M			Monument	Tombchest for William Sandbach	Grade II listed tombchest dated 1829 for William Sandbach of Burton, formerly of Granada [sic] in the West Indies and five others, in the churchyard of St Andrews, Tarvin, Chester.	Tarvin, Chester	Cheshire		1829.0	http://www.britishlistedbuildings.co.uk/en-55758-tombchest-of-william-sandbach-and-others-#.VuFOKftFBdg	
2146642343	Avis	Stennett		F			Monument	Urn and plaque to Wine Field Tracey	Memorial plaque to Wine Field Tracey, daughter of Geo. and Avis Sennett and wife of William Church Macdougall Advocate General of Jamaica and afterwards Judge of the Supreme Court there, who died at sea 19/06/1840 int he 27th year of her age, in the parish church at Wem Shropshire.	Wem	Shropshire			https://www.flickr.com/photos/52219527@N00/7837235494	
2146645381	Jeremiah	Milles		M			Monument		His white marble mural monument by John Ternouth of Pimlico (1795-1849), showing a Grecian-style female figure in mourning, together with his hatchment with an inescutcheon of pretence showing the arms of Gardiner, Or, a chevron gules between three griffin's heads erased azure langued gules, is in St Mary's Church, Sawbridgeworth.'	Sawbridgeworth	Hertfordshire				
2146665649	Margaret	Mackintosh	Dame	F			Obelisk	Isle of Moy Obelisk	Obelisk erected by Dame Margaret Mackintosh in 1824 to commemorate her husband Sir Aeneas Mackintosh	Loch Moy, Moy	Inverness-shire		1824.0	https://www.transport.gov.scot/media/42092/appendix-a151-cultural-heritage-gazetteer.pdf	
2146632393	William Philip	Perrin		M			Obelisk	Leith Hill Tower	Folly Tower, built 1764 or 1765, and restored and heightened by William Philip Perrin of Tanhurst	Leith Hill	Surrey			http://www.historicengland.org.uk/listing/the-list/list-entry/1028808	National Trust
-1047169191	John	Fuller		M			Obelisk	The Sugar Loaf	35 feet high cone	On the Battle-Heathfield Road	Sussex				
2146665241	Nelson	Bean		M			Plaque	Commemoration of Nelson Bean	Street jewellery in the form of a pavement plaque to Nelson Bean.	Cowley Road, Oxford	Oxfordshire				
2146638417	Margaret	Boode		F			Plaque	Margaret Boode Memorial	Gothic style needle in limestone, a memorial to Margaret Boode, erected in 1827 in Breck Road Wallasey by Sir Edward Cust, and taken down and possibly resited in 1914.	Wallasey	Lancashire			http://www.pmsa.org.uk/pmsa-database/5066/	
2146666705	Priscilla	Marsham, Lady Romney		F			Plaque	Memorial plaque to members of the Romney family	In All Saints Maidstone is reported to be a marble slab recording the deaths of members of the family of Priscilla Marsham nee Pym, including her own.	Maidstone	Kent			https://www.findagrave.com/memorial/41586744/mar	
2146642723	Samuel	Queneborough		M			Plaque	Monument on the wall of the Priory Church, Dunstable	"Memorial to 'Samuel Taylor Queneborough' , a returnee from Jamaica. IN THE SAME VAULT [as Daniel Queneborough] ARE INTERRED THE REMAINS OF HIS BROTHER SAMUEL TAYLOR QUENEBOROUGH Esq.
LATE OF THE ISLAND OF JAMAICA WHERE HAVING RESIDED MANY YEARS HE RAISED HIMSELF BY ASSIDUOUS IRREPROACHABLE EXERTION TO AFFLUENCE AND HONOUR AND WHERE HIS LOSS WAS AS GENERALLY LAMENTED AS HE HAD BEEN KNOWN FOR BY HIS FRIENDS WHO WERE MANY HE WAS AFFECTIONATELY REGARDED BY HIS EQUALS HE WAS HIGHLY ESTEEMED AND BY A NUMEROUS TRIBE OF DEPENDENTS HE WAS BELOVED AS A LIBERAL AND HUMANE BENEFACTOR TO THOSE CONSOLATORY PROOFS OF HIS VIRTUES HIS RELATIONS ADD WITH GRATITUDE THAT THEY UNIFORMLY EXPERIENCED KIND ATTACHMENT AND UNFAILING GENEROSITY TO COMMEMORATE WHICH AND TO PERPETUATE HIS CHARACTER THEY HAVE ERECTED THIS TESTIMONY OF THEIR REGRET AND LOVE
SHORTLY AFTER HIS RETURN TO ENGLAND HE DIED OCTOBER 11TH 1815 BEING ALSO INTHE 56TH YEAR OF HIS AGE"	Dunstable	Bedfordshire			http://www.dunstableparish.org.uk/wp-content/uploads/2017/06/Monuments-in-full-17.pdf	
2146658683	William	Rose	Rev.	M			Plaque	Monumental Plaque to Elizabeth Dorothy Rose and her husband, in All Saints Carshalton Surrey	"Monumental plaque with the inscription: 'Here lie the remains of Elizabeth Dorothy Rose, daughter of Joseph Foster Barham, Esq., of Hardwicke Hall, Shropshire, and wife of William Rose, rector of this parish. She was born in the year 1755, and died in her 69th year; as a daughter, wife and friend to all, it were not easy for those who knew her the speak as they feel. Here also lie the remains of her eldest daughter, Elizabeth Dorothy Fearon, who was born in 1777, and died in 1803. She resembled her mother in every virtue, but to such virtues they trusted not, but died in joyful reliance in the merits of their Saviour, Jesus Christ. Eight other children of E.D. Rose lie here, who were called away young by Him who said, ""Suffer little children to come to me.""
To these remains were added on the 10th April, 1829, those of The Rev. William Rose, for fifty-two years rector of this parish, and of Beckenham, in Kent. What he was here is already engraven on the hearts of all his parishioners; what he is now may be read in the promises of God through His Son our Redeemer, to all who love and obey Him. By his affectionate family this monument is placed.'"	All Saints, Carshalton	Surrey			http://www.carshaltonallsaints.org.uk/Interior.htm	
1287751141	Ann	Sill		F			Plaque	Plaque erected in St Andrew, Dent by Ann Sill for her family members	Plaque in St Andrew Dent, Cumbria installed by Ann Sill, memorialsing her three brothers, her father and mother. Her own name was later added to the plaque.	St Andrew, Dent	Cumberland			https://images.findagrave.com/photos/2018/52/187342347_1519274811.jpg	
2146658685	John Harris	Cruger		M			Plaque	Plaque to John Harris Cruger in St James, Hampstead	"TO THE MEMORY OF
LEUTENANT COLONEL JOHN HARRIS CRUGER
late of Russel Place FITZROY SQUARE

who departed this Life June 3rd. 1807 aged 60 [sic: in fact 69] years and is interred in the Vault under this Building He had been an Inhabitant of the City of New York in North America and at the commencement of the Rebellion (disregarding all personal Considerations) he took up Arms in support of the Rights of this country. In the course of that War he distinguished himself in the Defence of the important Post of ninety six in SOUTH CAROLINA which he maintained with about 300 Provincial Forces without Cannon against a Force of 7000 Men with a numerous Train of Artillery

He also distinguished himself most brilliantly in the Action of the Eutwas where he rallied a portion of the Troops that had left the Field, attacked the Enemy, recovered from them the Artillery they had taken and persued them until recalled by superior Orders.

By a rapid and unexampled March he relieved the Garrison of Fort Augusta which at the time was besieged and in most imminent Danger. And on every Occasion where he could exert himself he displayed a Zeal, Intrepidity and good Conduct which procured him the Approbation and Friendship of his Commander in Chief, the late MARQUIS CORNWALLIS and all the officers of Distinction with whom he served

To his Gallantry and good Conduct as a Soldier were added every Virtue that could adorn a Christian and a Gentleman in social Life, which has been fully testified by the Feelings expressed at his Death by all those to whom he was known

This short Memorial is placed here by his truly disconsolate Widow

¶A plain stone tablet (5 ft. by 3 ft.)."	Hampstead	Middlesex		1807.0	http://www.british-history.ac.uk/survey-london/vol21/pt3/pp123-136	
42962	Thomas	Barnes		M			Plaque	Tablet to Thomas Barnes	Tablet to Thomas Barnes (d. 14/11/1849 aged 67) and Catherine his wife (d. 24/10/1856 aged 58) in the Lady Chapel of the parish church of SS Peter and Paul, Uppingham, Rutland, built at the stipulation of Catherine Barnes nee Hotchkin in her will.	SS Peter and Paul, Uppingham	Rutland		1856.0	http://www.uppinghamhistory.org.uk/general/funerymons.pdf	
2146645441	William	Woodley		M			Plaque		Memorial to William Woodley in the church of St Ethelbert, Larling	Larling	Norfolk			http://apling.freeservers.com/Villages/Larling54.htm	
2146645343	John	Elmslie		M			Plaque		Memorial plaque with inscription by R.R. Madden at St John the Baptist Church Windsor	St John the Baptist Churchyard, Windsor	Berkshire			https://www.findagrave.com/memorial/34220711	
22283	John	Morant		M			Public building	'Iron Theatre'	'Iron Theatre' seating 400 given by Hay Richards Morant, a younger son of John Morant III, in 1888.	Ringwood	Hampshire		1888.0	http://www.british-history.ac.uk/vch/hants/vol4/pp606-614	
44179	John	Robertson		M			Public building	Glasgow Coffee Room	Coffee house, offices for brokers, and rooms for tobacco and sugar samples in the city of Glasgow', built c. 1782 and which in 1783 'became the universal resort of the whole mercantile, manufacturing and trades' classes of the city.' [Glasgow Herald, March 8th 1852].	Glasgow	Renfrewshire		1782.0		
2146630355	Henry Bowyer Joseph	Lane		M			Public building	Market-house and City Hall		Toronto, Canada					
2146630355	Henry Bowyer Joseph	Lane		M			Public building	Osgoode Hall		Toronto, Canada			1844.0	http://www.osgoodehall.com/buildingevolution.html	
22283	John	Morant		M			Public building	Ringwood Town Hall	Built by John Morant IV, the eldest son and heir of John Morant III, in 1868.	Ringwood	Hampshire		1868.0	http://www.british-history.ac.uk/vch/hants/vol4/pp606-614	
473	Langford	Lovell		M			Public building	Village Hall (includes plaque to donor Langford Lovell of Wendove Dean)	"Plaque to Langford Lovell of Wendover Dean, building given by him for a school and for lectures 'according to the articles of the Church of England in their plain and literal sense.' School closed 1892 -1894; finally closed 1902. Annual Langford Lovell lectures continue [<a
href=""http://www.francisfrith.com/wendover-dean/"">http://www.francisfrith.com/wendover-dean/</a> accessed 8/7/2010]"	Dunsmore Village Hall	Buckinghamshire		1849.0	http://www.francisfrith.com/wendover-dean/	
25180	Stapleton	Cotton, 1st Viscount Combermere		M			Public memorial	Equestrian Statue of Viscount Combermere	Bronze statue on granite plinth. Figure about 3.4 metres high; pedestal about 3.7 metres high.  Combermere in military dress. Pedestal has his name and details of military wars and conflicts he was in.	Grosvenor Road, Chester	Cheshire	�5,000 (approximate)	1865.0	https://en.wikipedia.org/wiki/Equestrian_statue_of_Viscount_Combermere	
2146630329	Adam Lindsay	Gordon		M			Public memorial	Adam Lindsay Gordon	Memorial bust of Adam Lindsay Gordon in Poet's Corner, Westminster Abbey, unveiled in 1934.		Middlesex				
2146630329	Adam Lindsay	Gordon		M			Public memorial	Adam Lindsay Gordon	Statue of Gordon, East Melbourne, Victoria.						
43333	Joseph Wyatt	Crane		M			Public memorial	Memorial window in St Nicholas Leicester	"Memorial window in St Nicholas church Leicester, by Herbert L Gardiner, 1886, inscribed: 

'To the Glory of God and in affectionate remembrance of Joseph Wyatt Crane MD and Jane his wife, also of their children Jessie, Helen, Blanche, Louise and Surgeon Major Edward Joseph Crane, Royal Artillery. This window was erected by Alfred Wyatt Crane, surgeon of this town 1886.'"	Leicester	Leicestershire			https://www.flickr.com/photos/30120216@N07/34678653286	
10311	Henry	Ashton		M			Public Utility	Ashton Park, West Kirby	Ashton Park in West Kirby was reportedly developed on land leased from Emma Mary Ashton, a spinster of Kensington, the daughter of Ralph Ashton and the grand-daughter of Henry Ashton who had 'made his fortune trading with the West Indies, especially Dominica where he owned coffee plantations.'		Lancashire, Merseyside			http://www.ashtonpark.btck.co.uk/History/AfullerHistoryofAshtonPark	Council
903312617	James	Laing		M			Public Utility	Clock on Crimond Church	A 61 minute clock, on Crimond Church, donated by James Laing of Haddo in 1812.	Crimond	Aberdeenshire			http://www.abdn.ac.uk/slavery/4p2.htm	
23936	William	Dickinson		M			Public Utility	Flatholm Light House	Light house in the Bristol Channel, the lease of which was acquired by Caleb Dickinson c. 1740s; a moiety was inherited by his grandson William Dickinson II during whose tenure Trinity House rebuilt and refitted the light house c. 1819, before buying it outright in 1823 for £15,838 10s.	Flat Holm Island, Bristol Channel	Somerset			http://www.trinityhouse.co.uk/lighthouses/lighthouse_list/flatholm.html	
